evaluation_result
"[0.015583665549851026, 0.99767524]"
predict_result
[1.5114375e-03 9.9835300e-01 1.3559236e-04]
[8.3697131e-03 9.9065334e-01 9.7693061e-04]
[2.5940011e-04 9.9971336e-01 2.7200964e-05]
[2.1510115e-03 9.9781370e-01 3.5214820e-05]
[1.8379181e-03 9.9802881e-01 1.3330528e-04]
[4.5935432e-03 9.9485368e-01 5.5278948e-04]
[2.6971197e-03 9.9677640e-01 5.2646856e-04]
[1.6560754e-03 9.9821234e-01 1.3161030e-04]
[1.0000000e+00 1.0647439e-08 7.2580041e-12]
[1.7253266e-03 9.9818027e-01 9.4448580e-05]
[1.8419310e-03 9.9791986e-01 2.3829062e-04]
[0.02720038 0.9684949  0.0043047 ]
[1.7762279e-05 9.9998200e-01 2.1012053e-07]
[2.4362772e-03 9.9728405e-01 2.7961066e-04]
[0.012238   0.9845473  0.00321467]
[3.5344888e-02 9.6447432e-01 1.8074375e-04]
[7.3973533e-05 9.9992323e-01 2.7311216e-06]
[5.3644657e-05 9.9994588e-01 4.8502926e-07]
[0.02847218 0.9532171  0.01831072]
[1.8137584e-03 9.9794501e-01 2.4125281e-04]
[0.00666389 0.9911094  0.00222675]
[2.1377182e-05 9.9997783e-01 8.5670911e-07]
[2.1660057e-04 9.9977261e-01 1.0878856e-05]
[0.00483056 0.9937676  0.00140186]
[3.7212005e-05 9.9996197e-01 8.2548439e-07]
[1.9510794e-02 9.8029721e-01 1.9205040e-04]
[4.0773898e-02 9.5843965e-01 7.8636495e-04]
[7.1190549e-03 9.9230391e-01 5.7701586e-04]
[1.9727837e-02 9.8027176e-01 3.8761786e-07]
[3.6122061e-02 9.6383411e-01 4.3804346e-05]
[0.07516042 0.9144951  0.01034447]
[0.01574672 0.9816968  0.00255649]
[0.05196111 0.89147675 0.05656221]
[2.2092309e-04 9.9977595e-01 3.0738720e-06]
[1.2361376e-03 9.9876189e-01 2.0667724e-06]
[1.0643156e-08 1.0000000e+00 3.4501288e-10]
[0.02844866 0.96872276 0.00282859]
[1.0482789e-04 9.9989045e-01 4.8012676e-06]
[6.5813749e-03 9.9338090e-01 3.7734557e-05]
[3.7496968e-04 9.9962461e-01 3.3231780e-07]
[0.02120249 0.96746284 0.01133467]
[8.2338406e-03 9.9168879e-01 7.7437304e-05]
[0.00760053 0.9902783  0.00212111]
[4.5431874e-04 9.9953663e-01 9.0521798e-06]
[9.8514887e-05 9.9990153e-01 8.6112246e-09]
[5.1780825e-04 9.9948138e-01 7.8444566e-07]
[0.0383941  0.9496556  0.01195036]
[1.6452009e-03 9.9821752e-01 1.3723892e-04]
[2.2546598e-03 9.9751019e-01 2.3506444e-04]
[1.0057295e-02 9.8987937e-01 6.3350213e-05]
[2.5471897e-04 9.9974531e-01 5.0657851e-09]
[1.4794797e-04 9.9984872e-01 3.3424699e-06]
[3.2082888e-05 9.9996781e-01 7.7818491e-08]
[9.635297e-03 9.902784e-01 8.629950e-05]
[1.8559533e-05 9.9998140e-01 5.9001588e-11]
[0.01222382 0.9794663  0.00830987]
[0.0045286  0.99383116 0.00164021]
[1.7254568e-04 9.9980813e-01 1.9324410e-05]
[0.0383941  0.9496556  0.01195036]
[6.5360212e-04 9.9932826e-01 1.8265137e-05]
[0.03884698 0.95697975 0.00417326]
[4.7573331e-03 9.9524271e-01 1.0733238e-08]
[1.7654686e-04 9.9982232e-01 1.1723757e-06]
[3.5740028e-04 9.9963045e-01 1.2205639e-05]
[1.4773477e-03 9.9823987e-01 2.8278213e-04]
[9.8182129e-05 9.9989891e-01 2.8089883e-06]
[1.8503292e-02 9.8125470e-01 2.4201660e-04]
[4.6170171e-06 9.9999535e-01 4.6746780e-09]
[4.412163e-04 9.995221e-01 3.675609e-05]
[6.7236903e-03 9.9322766e-01 4.8710288e-05]
[1.7689322e-03 9.9774593e-01 4.8513786e-04]
[1.1581312e-05 9.9998820e-01 2.2063378e-07]
[2.9635914e-03 9.9686217e-01 1.7421434e-04]
[3.1501133e-04 9.9967158e-01 1.3451504e-05]
[0.01659427 0.97864884 0.00475685]
[2.0648241e-03 9.9753439e-01 4.0072328e-04]
[1.7226262e-04 9.9982470e-01 3.1162490e-06]
[4.4210005e-04 9.9955648e-01 1.4163433e-06]
[1.4548821e-02 9.8495877e-01 4.9245043e-04]
[9.9105659e-05 9.9989617e-01 4.7927588e-06]
[7.3000338e-06 9.9999273e-01 8.8833509e-09]
[2.4501248e-03 9.9749726e-01 5.2511292e-05]
[4.8359291e-04 9.9949729e-01 1.9094921e-05]
[5.6432840e-05 9.9994278e-01 8.1670555e-07]
[0.02935345 0.95469946 0.0159471 ]
[4.5856955e-03 9.9537283e-01 4.1529333e-05]
[4.9742496e-08 1.0000000e+00 1.2506977e-11]
[1.6734641e-04 9.9980694e-01 2.5688674e-05]
[2.2299673e-02 9.7722411e-01 4.7619850e-04]
[2.4453269e-03 9.9752837e-01 2.6303422e-05]
[2.5445392e-04 9.9973232e-01 1.3204176e-05]
[9.275766e-08 9.999999e-01 2.147381e-09]
[3.1501133e-04 9.9967158e-01 1.3451504e-05]
[4.8359291e-04 9.9949729e-01 1.9094921e-05]
[1.7369982e-02 9.8241216e-01 2.1787804e-04]
[3.1495172e-05 9.9996817e-01 3.5269554e-07]
[9.4331155e-04 9.9900973e-01 4.6960060e-05]
[3.8618661e-04 9.9959296e-01 2.0864569e-05]
[7.8035629e-04 9.9914193e-01 7.7664743e-05]
[1.03746970e-06 9.99998927e-01 1.46377435e-08]
[3.1483650e-02 9.6851450e-01 1.8287783e-06]
[1.8729527e-03 9.9812108e-01 5.9066674e-06]
[2.038334e-03 9.971107e-01 8.509395e-04]
[2.7517632e-02 9.7189212e-01 5.9018267e-04]
[2.7620190e-05 9.9997234e-01 2.4118272e-09]
[1.4157196e-03 9.9828905e-01 2.9520300e-04]
[0.22133441 0.7776137  0.00105189]
[1.0710097e-04 9.9989164e-01 1.2256361e-06]
[3.0488980e-03 9.9692565e-01 2.5404235e-05]
[2.6750995e-03 9.9731272e-01 1.2110261e-05]
[0.02027673 0.9703819  0.00934136]
[1.4102723e-03 9.9858773e-01 1.9880147e-06]
[5.461838e-03 9.945381e-01 4.115361e-09]
[5.1081534e-03 9.9412423e-01 7.6754094e-04]
[2.0110339e-02 9.7974086e-01 1.4881814e-04]
[3.9640399e-06 9.9999607e-01 1.6157463e-08]
[0.0083715  0.9893154  0.00231311]
[0.04823873 0.94032043 0.01144085]
[9.294883e-04 9.990702e-01 3.451268e-07]
[5.461838e-03 9.945381e-01 4.115361e-09]
[9.9999964e-01 3.8317685e-07 4.5277002e-10]
[1.4814307e-03 9.9821413e-01 3.0456483e-04]
[1.8559533e-05 9.9998140e-01 5.9001588e-11]
[6.6610435e-03 9.9312890e-01 2.1013070e-04]
[3.6090175e-03 9.9629360e-01 9.7435011e-05]
[8.3964233e-06 9.9999166e-01 1.4596089e-09]
[1.8570784e-03 9.9811244e-01 3.0421261e-05]
[3.08454095e-04 9.99678731e-01 1.28459915e-05]
[1.699702e-03 9.981029e-01 1.973603e-04]
[0.02041839 0.9755023  0.00407926]
[2.8453140e-02 9.7151494e-01 3.1929700e-05]
[4.8513428e-04 9.9948090e-01 3.3921209e-05]
[6.7068134e-03 9.9319893e-01 9.4293166e-05]
[2.6856682e-03 9.9729413e-01 2.0231406e-05]
[0.0083653 0.9905736 0.0010611]
[5.694002e-03 9.942484e-01 5.758242e-05]
[1.0925656e-03 9.9884218e-01 6.5270011e-05]
[5.6353485e-04 9.9943310e-01 3.3902206e-06]
[3.6238425e-03 9.9636441e-01 1.1752940e-05]
[8.1067736e-04 9.9912018e-01 6.9218579e-05]
[0.04173012 0.95483136 0.0034385 ]
[2.5044873e-03 9.9682790e-01 6.6764036e-04]
[0.04823873 0.94032043 0.01144085]
[1.5536643e-02 9.8446321e-01 1.5533907e-07]
[3.6122061e-02 9.6383411e-01 4.3804346e-05]
[4.3074309e-04 9.9955791e-01 1.1368618e-05]
[1.9002376e-02 9.8012632e-01 8.7132293e-04]
[3.2341407e-04 9.9965787e-01 1.8717137e-05]
[5.3703054e-05 9.9994195e-01 4.3374184e-06]
[0.04440383 0.9027251  0.05287109]
[8.7932241e-04 9.9898762e-01 1.3305417e-04]
[3.1005900e-04 9.9968708e-01 2.8225754e-06]
[1.6595831e-04 9.9982697e-01 7.1795630e-06]
[7.9673069e-04 9.9913126e-01 7.2021903e-05]
[0.0383941  0.9496556  0.01195036]
[5.1494815e-05 9.9994731e-01 1.1738840e-06]
[1.7690090e-03 9.9821186e-01 1.9161700e-05]
[1.5877353e-03 9.9823183e-01 1.8050818e-04]
[1.0742696e-03 9.9890077e-01 2.4920628e-05]
[2.9733635e-02 9.7017384e-01 9.2497932e-05]
[0.00391633 0.9945581  0.0015256 ]
[5.335541e-02 9.465551e-01 8.952807e-05]
[1.4610095e-02 9.8535371e-01 3.6198420e-05]
[1.3486830e-05 9.9998629e-01 1.9326785e-07]
[0.0055393  0.99336845 0.00109225]
[2.8063403e-03 9.9717402e-01 1.9589283e-05]
[3.6200142e-04 9.9962342e-01 1.4487902e-05]
[5.9363456e-04 9.9939477e-01 1.1519588e-05]
[0.0182341  0.97728044 0.0044854 ]
[3.4283616e-02 9.6555996e-01 1.5640033e-04]
[3.07655573e-04 9.99679685e-01 1.26320065e-05]
[1.0128303e-02 9.8987168e-01 1.4002998e-08]
[2.5455987e-02 9.7453827e-01 5.7651573e-06]
[1.7526265e-03 9.9796873e-01 2.7866181e-04]
[7.6865577e-03 9.9227810e-01 3.5321322e-05]
[4.6802275e-03 9.9529701e-01 2.2739538e-05]
[0.08710761 0.91151005 0.00138223]
[1.8917703e-03 9.9805069e-01 5.7532983e-05]
[5.7420903e-03 9.9364519e-01 6.1271869e-04]
[2.6612744e-02 9.7338277e-01 4.5678362e-06]
[1.5536643e-02 9.8446321e-01 1.5533907e-07]
[2.3126365e-04 9.9975389e-01 1.4904835e-05]
[7.0583909e-03 9.9294043e-01 1.2221833e-06]
[1.3486830e-05 9.9998629e-01 1.9326785e-07]
[0.01001951 0.9827011  0.00727938]
[3.5049781e-02 9.6494603e-01 4.0968116e-06]
[2.6791612e-02 9.7319669e-01 1.1671183e-05]
[1.3746800e-05 9.9998617e-01 6.0798534e-08]
[4.9006514e-04 9.9946648e-01 4.3433243e-05]
[7.0542800e-03 9.9285537e-01 9.0401278e-05]
[3.9019615e-06 9.9999607e-01 1.1012088e-08]
[1.5128120e-04 9.9984872e-01 5.5326545e-08]
[6.967605e-03 9.920522e-01 9.801886e-04]
[0.02618916 0.97126466 0.00254615]
[3.1901065e-03 9.9624360e-01 5.6633039e-04]
[2.6483685e-04 9.9973327e-01 1.9020495e-06]
[1.5114375e-03 9.9835300e-01 1.3559236e-04]
[1.2047562e-03 9.9878615e-01 9.0529084e-06]
[6.3553313e-04 9.9934930e-01 1.5148948e-05]
[2.0051001e-04 9.9978369e-01 1.5878106e-05]
[1.9006147e-06 9.9999809e-01 2.4070868e-09]
[4.3899929e-03 9.9545658e-01 1.5348729e-04]
[7.1190549e-03 9.9230391e-01 5.7701586e-04]
[2.0570686e-02 9.7940093e-01 2.8425313e-05]
[8.9848152e-04 9.9892527e-01 1.7621880e-04]
[1.4096711e-02 9.8561656e-01 2.8683853e-04]
[2.6249273e-02 9.7323012e-01 5.2059052e-04]
[2.0110339e-02 9.7974086e-01 1.4881814e-04]
[1.5854102e-06 9.9999845e-01 2.4513268e-08]
[7.2036538e-04 9.9916124e-01 1.1840723e-04]
[1.2245322e-02 9.8775452e-01 8.9038821e-08]
[1.4440077e-03 9.9833006e-01 2.2594297e-04]
[3.1272513e-05 9.9996781e-01 9.6036536e-07]
[1.8282284e-03 9.9814129e-01 3.0414192e-05]
[4.8359291e-04 9.9949729e-01 1.9094921e-05]
[4.9180351e-04 9.9943167e-01 7.6501434e-05]
[2.4768999e-03 9.9740762e-01 1.1540133e-04]
[0.00675441 0.9898808  0.0033649 ]
[0.03884698 0.95697975 0.00417326]
[7.4386125e-04 9.9921179e-01 4.4350953e-05]
[4.0809924e-04 9.9956924e-01 2.2649596e-05]
[4.3915261e-05 9.9995542e-01 6.9016687e-07]
[9.1009447e-04 9.9902487e-01 6.5003194e-05]
[1.2748358e-02 9.8637938e-01 8.7222632e-04]
[8.4777479e-04 9.9894625e-01 2.0597903e-04]
[2.9438757e-04 9.9968243e-01 2.3267472e-05]
[1.3027174e-03 9.9866283e-01 3.4401655e-05]
[2.7808698e-03 9.9702007e-01 1.9906455e-04]
[8.5671549e-04 9.9886477e-01 2.7851915e-04]
[2.3350562e-03 9.9725217e-01 4.1280978e-04]
[4.4257072e-04 9.9950099e-01 5.6534522e-05]
[1.4311679e-03 9.9853480e-01 3.3993103e-05]
[1.9507157e-02 9.8045576e-01 3.7036058e-05]
[2.4221395e-03 9.9737668e-01 2.0118203e-04]
[1.2460718e-02 9.8753905e-01 2.6311088e-07]
[6.3149175e-03 9.9368495e-01 1.6156321e-07]
[4.0660775e-04 9.9958473e-01 8.6858208e-06]
[1.6774131e-03 9.9832052e-01 1.9963845e-06]
[1.6028118e-04 9.9983287e-01 6.7694500e-06]
[9.0620865e-04 9.9909186e-01 1.8660276e-06]
[0.01667612 0.97850204 0.00482178]
[4.7926703e-03 9.9519193e-01 1.5389676e-05]
[1.1836182e-02 9.8816013e-01 3.6246495e-06]
[6.7068134e-03 9.9319893e-01 9.4293166e-05]
[3.3696706e-03 9.9662870e-01 1.6372967e-06]
[7.8139582e-04 9.9904174e-01 1.7684058e-04]
[0.02569544 0.95495105 0.0193535 ]
[2.1921848e-03 9.9771094e-01 9.6756616e-05]
[9.1348644e-03 9.9070776e-01 1.5732743e-04]
[2.2723312e-02 9.7649717e-01 7.7945628e-04]
[3.6545265e-03 9.9622107e-01 1.2428465e-04]
[1.3574378e-02 9.8563856e-01 7.8708667e-04]
[1.3582899e-05 9.9998605e-01 3.8257429e-07]
[7.0542800e-03 9.9285537e-01 9.0401278e-05]
[2.5126219e-04 9.9973613e-01 1.2665930e-05]
[9.0854929e-04 9.9902177e-01 6.9629037e-05]
[8.0077192e-03 9.9176472e-01 2.2760074e-04]
[9.8514887e-05 9.9990153e-01 8.6112246e-09]
[2.1647712e-02 9.7797030e-01 3.8188393e-04]
[8.6561119e-04 9.9907219e-01 6.2174695e-05]
[3.1968870e-05 9.9996769e-01 4.0148723e-07]
[1.0994527e-02 9.8803550e-01 9.6993655e-04]
[4.0834717e-04 9.9952567e-01 6.6062268e-05]
[5.6847738e-04 9.9943036e-01 1.2152819e-06]
[2.1672230e-03 9.9778771e-01 4.5107783e-05]
[1.9020519e-04 9.9980980e-01 1.3731717e-09]
[2.0197053e-03 9.9789304e-01 8.7330598e-05]
[9.3504082e-04 9.9897337e-01 9.1557791e-05]
[2.162442e-02 9.774525e-01 9.231103e-04]
[6.0037605e-04 9.9937940e-01 2.0308482e-05]
[8.6896203e-04 9.9906296e-01 6.8148554e-05]
[1.4730638e-03 9.9847025e-01 5.6650511e-05]
[3.9019615e-06 9.9999607e-01 1.1012088e-08]
[4.4681638e-04 9.9950504e-01 4.8157141e-05]
[2.5707489e-04 9.9972981e-01 1.3144175e-05]
[3.2835251e-03 9.9625248e-01 4.6403930e-04]
[1.5785275e-03 9.9840349e-01 1.7944381e-05]
[8.264909e-05 9.999168e-01 5.742049e-07]
[9.4076619e-03 9.9040776e-01 1.8454241e-04]
[3.7481099e-05 9.9996233e-01 1.9078024e-07]
[7.3873438e-05 9.9992526e-01 7.8275571e-07]
[6.1536911e-03 9.9315310e-01 6.9313654e-04]
[8.2093561e-03 9.9141192e-01 3.7871933e-04]
[5.2127372e-03 9.9423718e-01 5.5008486e-04]
[1.8530887e-02 9.8141861e-01 5.0566716e-05]
[0.00483056 0.9937676  0.00140186]
[7.9301675e-04 9.9913055e-01 7.6434633e-05]
[5.6726512e-05 9.9993944e-01 3.8291582e-06]
[9.2007082e-05 9.9990737e-01 5.9362327e-07]
[0.02927427 0.9695087  0.001217  ]
[0.012238   0.9845473  0.00321467]
[1.842869e-04 9.998068e-01 8.987335e-06]
[1.8570784e-03 9.9811244e-01 3.0421261e-05]
[0.00511042 0.99339503 0.00149466]
[4.4780071e-03 9.9550003e-01 2.1929818e-05]
[0.0083715  0.9893154  0.00231311]
[8.264909e-05 9.999168e-01 5.742049e-07]
[2.9068199e-04 9.9970287e-01 6.4175456e-06]
[5.8896072e-05 9.9993932e-01 1.7822222e-06]
[0.02493383 0.97264785 0.00241839]
[5.3827842e-03 9.9461466e-01 2.4441126e-06]
[4.8296213e-02 9.5163715e-01 6.6659377e-05]
[3.3741828e-02 9.6617359e-01 8.4512591e-05]
[2.0570686e-02 9.7940093e-01 2.8425313e-05]
[2.6574773e-03 9.9695241e-01 3.9006007e-04]
[5.9522979e-04 9.9937767e-01 2.7220836e-05]
[3.7445640e-04 9.9960095e-01 2.4678748e-05]
[0.01714701 0.97926545 0.00358761]
[1.4960415e-03 9.9849033e-01 1.3555328e-05]
[4.9180351e-04 9.9943167e-01 7.6501434e-05]
[8.3863194e-04 9.9911505e-01 4.6349862e-05]
[0.01942477 0.9707455  0.0098298 ]
[1.4426536e-03 9.9853396e-01 2.3314155e-05]
[1.6043239e-05 9.9998391e-01 5.8119227e-08]
[1.4745771e-04 9.9985206e-01 4.8554512e-07]
[1.4209216e-02 9.8551267e-01 2.7802790e-04]
[1.3285107e-02 9.8618418e-01 5.3070334e-04]
[0.00456823 0.99385566 0.00157609]
[4.7926703e-03 9.9519193e-01 1.5389676e-05]
[2.2546598e-03 9.9751019e-01 2.3506444e-04]
[1.0268849e-03 9.9894971e-01 2.3500448e-05]
[7.8035629e-04 9.9914193e-01 7.7664743e-05]
[1.6100570e-03 9.9786168e-01 5.2824244e-04]
[1.1976939e-02 9.8802304e-01 2.6113234e-08]
[1.1458123e-03 9.9866033e-01 1.9376194e-04]
[0.01298457 0.9825278  0.00448772]
[1.1578546e-03 9.9882203e-01 2.0080995e-05]
[2.2092309e-04 9.9977595e-01 3.0738720e-06]
[3.2835251e-03 9.9625248e-01 4.6403930e-04]
[9.7671570e-04 9.9891102e-01 1.1230768e-04]
[2.6347067e-03 9.9733943e-01 2.5971834e-05]
[0.01092436 0.9853535  0.00372221]
[0.00379206 0.9951584  0.00104948]
[9.9934568e-04 9.9899083e-01 9.7502434e-06]
[2.0690956e-03 9.9783212e-01 9.8676006e-05]
[4.7470664e-04 9.9952269e-01 2.5817401e-06]
[0.01296299 0.98251694 0.00452006]
[0.01225419 0.9845804  0.0031655 ]
[2.6955220e-03 9.9695683e-01 3.4765218e-04]
[0.04162961 0.9570123  0.00135806]
[1.4439416e-03 9.9836761e-01 1.8856370e-04]
[2.0370903e-04 9.9978215e-01 1.4164854e-05]
[5.9363456e-04 9.9939477e-01 1.1519588e-05]
[6.3147239e-04 9.9925989e-01 1.0861323e-04]
[2.2904231e-04 9.9977058e-01 3.6205071e-07]
[1.6560754e-03 9.9821234e-01 1.3161030e-04]
[9.0603102e-03 9.9090475e-01 3.4926594e-05]
[3.6634072e-03 9.9631798e-01 1.8614246e-05]
[4.1107219e-03 9.9531245e-01 5.7674316e-04]
[0.0139994  0.9835254  0.00247511]
[1.7117425e-04 9.9982280e-01 6.1003707e-06]
[0.00562714 0.9914204  0.00295249]
[1.1158505e-05 9.9998879e-01 3.0310325e-09]
[4.7050412e-03 9.9521554e-01 7.9530568e-05]
[2.00705267e-02 9.79817569e-01 1.11927264e-04]
[9.9743325e-03 9.8927200e-01 7.5368729e-04]
[6.3629152e-05 9.9993563e-01 7.5238114e-07]
[8.5622043e-04 9.9913955e-01 4.1629933e-06]
[1.7253266e-03 9.9818027e-01 9.4448580e-05]
[1.9703897e-02 9.8003572e-01 2.6035472e-04]
[1.3486830e-05 9.9998629e-01 1.9326785e-07]
[4.3320695e-05 9.9995673e-01 4.4752944e-11]
[7.0510139e-03 9.9226177e-01 6.8729528e-04]
[1.6940052e-03 9.9805921e-01 2.4673360e-04]
[2.05800822e-03 9.97820735e-01 1.21187695e-04]
[2.6918314e-02 9.7280204e-01 2.7970123e-04]
[7.3908628e-03 9.9181867e-01 7.9049077e-04]
[3.3147270e-03 9.9668258e-01 2.7227195e-06]
[9.8514887e-05 9.9990153e-01 8.6112246e-09]
[8.3343899e-03 9.9104816e-01 6.1751058e-04]
[7.4991956e-05 9.9992383e-01 1.2042520e-06]
[2.162442e-02 9.774525e-01 9.231103e-04]
[4.0071518e-03 9.9569738e-01 2.9546584e-04]
[1.8134888e-02 9.8186505e-01 9.0481969e-08]
[2.7620190e-05 9.9997234e-01 2.4118272e-09]
[2.5085399e-03 9.9748826e-01 3.1975069e-06]
[3.7332866e-03 9.9577099e-01 4.9567415e-04]
[1.740417e-05 9.999825e-01 9.105815e-08]
[1.6560754e-03 9.9821234e-01 1.3161030e-04]
[5.0331578e-03 9.9492258e-01 4.4197695e-05]
[1.6345223e-04 9.9982709e-01 9.5733494e-06]
[5.3578937e-05 9.9994552e-01 9.7305895e-07]
[1.0221289e-02 9.8945904e-01 3.1965051e-04]
[1.7097998e-04 9.9982601e-01 2.9717805e-06]
[3.7445640e-04 9.9960095e-01 2.4678748e-05]
[1.1976939e-02 9.8802304e-01 2.6113234e-08]
[3.4169054e-03 9.9658304e-01 1.6217139e-07]
[8.9892543e-05 9.9990737e-01 2.7339552e-06]
[3.5228335e-05 9.9996412e-01 6.4388331e-07]
